flight_id,date,origin,destination,airline,dep_time,arr_time,duration_hrs,price_usd,flight_code,day_of_week,month,date_dt
5939,2025-05-13,FRA,MIA,Japan Airlines,09:45,20:45,11.2,581,JA195,Tuesday,5,2025-05-13
6398,2025-05-14,FRA,MIA,Qantas,10:00,19:00,9.5,571,QA278,Wednesday,5,2025-05-14
6873,2025-05-15,FRA,MIA,Japan Airlines,06:15,14:15,8.4,611,JA900,Thursday,5,2025-05-15
7350,2025-05-16,FRA,MIA,Delta,20:15,06:15,10.6,569,DE368,Friday,5,2025-05-16
7827,2025-05-17,FRA,MIA,Air Canada,20:30,04:30,8.8,554,AI828,Saturday,5,2025-05-17
8306,2025-05-18,FRA,MIA,Lufthansa,08:15,17:15,9.5,648,LU824,Sunday,5,2025-05-18
8779,2025-05-19,FRA,MIA,Singapore Airlines,16:45,23:45,7.2,572,SI546,Monday,5,2025-05-19
9252,2025-05-20,FRA,MIA,Japan Airlines,18:00,01:00,7.1,590,JA427,Tuesday,5,2025-05-20
9725,2025-05-21,FRA,MIA,Japan Airlines,18:15,05:15,11.3,506,JA520,Wednesday,5,2025-05-21
10196,2025-05-22,FRA,MIA,Air France,18:45,01:45,7.2,567,AI157,Thursday,5,2025-05-22
10667,2025-05-23,FRA,MIA,Air Canada,15:00,23:00,8.7,465,AI345,Friday,5,2025-05-23
11143,2025-05-24,FRA,MIA,Singapore Airlines,19:45,03:45,8.3,712,SI471,Saturday,5,2025-05-24
11625,2025-05-25,FRA,MIA,Delta,19:30,03:30,8.7,595,DE716,Sunday,5,2025-05-25
12111,2025-05-26,FRA,MIA,Japan Airlines,06:00,17:00,11.9,578,JA752,Monday,5,2025-05-26
12592,2025-05-27,FRA,MIA,Air Canada,17:15,02:15,9.1,513,AI242,Tuesday,5,2025-05-27
13073,2025-05-28,FRA,MIA,Lufthansa,10:15,21:15,11.2,564,LU837,Wednesday,5,2025-05-28
13553,2025-05-29,FRA,MIA,Qantas,10:30,20:30,10.1,658,QA572,Thursday,5,2025-05-29
14030,2025-05-30,FRA,MIA,Qantas,16:45,23:45,7.9,616,QA912,Friday,5,2025-05-30
14503,2025-05-31,FRA,MIA,ANA,05:15,14:15,9.6,617,AN712,Saturday,5,2025-05-31
14981,2025-06-01,FRA,MIA,Delta,11:45,22:45,11.7,734,DE933,Sunday,6,2025-06-01
15453,2025-06-02,FRA,MIA,Japan Airlines,20:15,04:15,8.4,724,JA885,Monday,6,2025-06-02
15935,2025-06-03,FRA,MIA,United,12:45,23:45,11.5,631,UN208,Tuesday,6,2025-06-03
16409,2025-06-04,FRA,MIA,Air France,18:30,03:30,9.8,616,AI691,Wednesday,6,2025-06-04
16880,2025-06-05,FRA,MIA,Qantas,20:45,07:45,11.2,733,QA758,Thursday,6,2025-06-05
17356,2025-06-06,FRA,MIA,Qantas,11:30,20:30,9.9,722,QA766,Friday,6,2025-06-06
17831,2025-06-07,FRA,MIA,LATAM,20:45,03:45,7.6,741,LA159,Saturday,6,2025-06-07
18315,2025-06-08,FRA,MIA,Qantas,13:00,23:00,10.2,693,QA463,Sunday,6,2025-06-08
18786,2025-06-09,FRA,MIA,Qantas,20:45,04:45,8.1,684,QA985,Monday,6,2025-06-09
19257,2025-06-10,FRA,MIA,Singapore Airlines,15:30,22:30,7.6,721,SI718,Tuesday,6,2025-06-10
19744,2025-06-11,FRA,MIA,Qantas,22:15,09:15,11.0,655,QA366,Wednesday,6,2025-06-11
20215,2025-06-12,FRA,MIA,LATAM,07:15,17:15,10.6,649,LA104,Thursday,6,2025-06-12
20695,2025-06-13,FRA,MIA,Singapore Airlines,05:45,13:45,8.0,660,SI473,Friday,6,2025-06-13
21159,2025-06-14,FRA,MIA,KLM,12:15,22:15,10.4,679,KL856,Saturday,6,2025-06-14
21632,2025-06-15,FRA,MIA,Lufthansa,16:30,23:30,7.0,796,LU280,Sunday,6,2025-06-15
22094,2025-06-16,FRA,MIA,Air France,18:15,03:15,9.4,596,AI629,Monday,6,2025-06-16
22578,2025-06-17,FRA,MIA,Delta,14:00,23:00,9.6,674,DE807,Tuesday,6,2025-06-17
23056,2025-06-18,FRA,MIA,KLM,17:15,01:15,8.7,638,KL433,Wednesday,6,2025-06-18
23541,2025-06-19,FRA,MIA,Japan Airlines,16:45,23:45,7.1,689,JA265,Thursday,6,2025-06-19
24017,2025-06-20,FRA,MIA,United,17:00,01:00,8.0,675,UN931,Friday,6,2025-06-20
24506,2025-06-21,FRA,MIA,Qantas,15:00,01:00,10.4,747,QA113,Saturday,6,2025-06-21
25006,2025-06-22,FRA,MIA,Air France,10:30,21:30,11.3,765,AI791,Sunday,6,2025-06-22
25465,2025-06-23,FRA,MIA,American,12:45,21:45,9.4,656,AM624,Monday,6,2025-06-23
25929,2025-06-24,FRA,MIA,KLM,13:30,22:30,9.9,628,KL739,Tuesday,6,2025-06-24
26411,2025-06-25,FRA,MIA,Singapore Airlines,12:00,22:00,10.9,676,SI648,Wednesday,6,2025-06-25
26882,2025-06-26,FRA,MIA,Lufthansa,13:45,00:45,11.6,670,LU182,Thursday,6,2025-06-26
27349,2025-06-27,FRA,MIA,United,14:15,01:15,11.4,642,UN982,Friday,6,2025-06-27
27806,2025-06-28,FRA,MIA,Lufthansa,13:15,00:15,11.6,703,LU698,Saturday,6,2025-06-28
28284,2025-06-29,FRA,MIA,KLM,05:00,16:00,11.0,675,KL506,Sunday,6,2025-06-29
28748,2025-06-30,FRA,MIA,Qantas,22:15,05:15,7.2,635,QA790,Monday,6,2025-06-30
29228,2025-07-01,FRA,MIA,Qantas,15:30,00:30,9.1,707,QA997,Tuesday,7,2025-07-01
244,2025-05-01,FRA,SEA,LATAM,12:45,20:45,8.3,570,LA670,Thursday,5,2025-05-01
712,2025-05-02,FRA,SEA,ANA,15:30,01:30,10.5,618,AN378,Friday,5,2025-05-02
1189,2025-05-03,FRA,SEA,Air Canada,08:15,16:15,8.8,577,AI768,Saturday,5,2025-05-03
1654,2025-05-04,FRA,SEA,Japan Airlines,09:00,18:00,9.2,590,JA304,Sunday,5,2025-05-04
2130,2025-05-05,FRA,SEA,Delta,06:00,13:00,7.7,508,DE618,Monday,5,2025-05-05
2606,2025-05-06,FRA,SEA,Air Canada,05:30,14:30,9.9,547,AI949,Tuesday,5,2025-05-06
3079,2025-05-07,FRA,SEA,American,12:30,19:30,7.8,510,AM511,Wednesday,5,2025-05-07
3559,2025-05-08,FRA,SEA,KLM,07:30,15:30,8.6,526,KL298,Thursday,5,2025-05-08
4039,2025-05-09,FRA,SEA,Qantas,07:45,14:45,7.2,586,QA320,Friday,5,2025-05-09
4513,2025-05-10,FRA,SEA,Japan Airlines,16:45,01:45,9.9,716,JA409,Saturday,5,2025-05-10
4988,2025-05-11,FRA,SEA,Singapore Airlines,16:30,23:30,7.7,685,SI653,Sunday,5,2025-05-11
5463,2025-05-12,FRA,SEA,Lufthansa,17:30,03:30,10.5,568,LU716,Monday,5,2025-05-12
5940,2025-05-13,FRA,SEA,Air France,18:00,05:00,11.4,468,AI701,Tuesday,5,2025-05-13
6400,2025-05-14,FRA,SEA,LATAM,18:15,05:15,11.4,485,LA271,Wednesday,5,2025-05-14
6874,2025-05-15,FRA,SEA,Air Canada,06:00,16:00,10.5,515,AI374,Thursday,5,2025-05-15
7351,2025-05-16,FRA,SEA,ANA,19:15,04:15,9.7,659,AN444,Friday,5,2025-05-16
7828,2025-05-17,FRA,SEA,Qantas,16:45,23:45,7.9,698,QA170,Saturday,5,2025-05-17
8308,2025-05-18,FRA,SEA,Lufthansa,08:45,20:45,12.0,663,LU775,Sunday,5,2025-05-18
8780,2025-05-19,FRA,SEA,Lufthansa,22:45,05:45,7.9,448,LU745,Monday,5,2025-05-19
9253,2025-05-20,FRA,SEA,Japan Airlines,10:15,18:15,8.2,573,JA353,Tuesday,5,2025-05-20
9726,2025-05-21,FRA,SEA,ANA,21:15,07:15,10.7,553,AN962,Wednesday,5,2025-05-21
10197,2025-05-22,FRA,SEA,Lufthansa,20:30,03:30,7.7,546,LU755,Thursday,5,2025-05-22
10668,2025-05-23,FRA,SEA,KLM,06:45,15:45,9.1,540,KL891,Friday,5,2025-05-23
11145,2025-05-24,FRA,SEA,Qantas,11:00,19:00,8.1,716,QA576,Saturday,5,2025-05-24
11626,2025-05-25,FRA,SEA,United,10:45,21:45,11.7,597,UN445,Sunday,5,2025-05-25
12112,2025-05-26,FRA,SEA,Air France,19:45,02:45,7.1,466,AI152,Monday,5,2025-05-26
12593,2025-05-27,FRA,SEA,American,19:15,06:15,11.2,600,AM311,Tuesday,5,2025-05-27
13075,2025-05-28,FRA,SEA,ANA,13:00,20:00,7.4,606,AN605,Wednesday,5,2025-05-28
13555,2025-05-29,FRA,SEA,LATAM,08:30,15:30,7.7,558,LA777,Thursday,5,2025-05-29
14031,2025-05-30,FRA,SEA,Japan Airlines,09:15,20:15,11.7,496,JA647,Friday,5,2025-05-30
14504,2025-05-31,FRA,SEA,Lufthansa,09:45,17:45,8.0,664,LU112,Saturday,5,2025-05-31
14982,2025-06-01,FRA,SEA,Air Canada,07:15,15:15,8.9,733,AI145,Sunday,6,2025-06-01
15454,2025-06-02,FRA,SEA,American,11:45,20:45,9.9,669,AM482,Monday,6,2025-06-02
15937,2025-06-03,FRA,SEA,American,19:15,06:15,11.1,642,AM368,Tuesday,6,2025-06-03
16410,2025-06-04,FRA,SEA,Delta,12:15,20:15,8.9,583,DE411,Wednesday,6,2025-06-04
16881,2025-06-05,FRA,SEA,Lufthansa,11:15,18:15,7.1,656,LU662,Thursday,6,2025-06-05
17358,2025-06-06,FRA,SEA,Lufthansa,19:30,04:30,9.3,639,LU566,Friday,6,2025-06-06
17832,2025-06-07,FRA,SEA,ANA,12:00,19:00,7.7,782,AN352,Saturday,6,2025-06-07
18316,2025-06-08,FRA,SEA,Delta,09:15,19:15,10.3,646,DE986,Sunday,6,2025-06-08
18788,2025-06-09,FRA,SEA,Air Canada,12:15,22:15,10.2,603,AI733,Monday,6,2025-06-09
19258,2025-06-10,FRA,SEA,Korean Air,22:30,08:30,10.6,649,KO266,Tuesday,6,2025-06-10
19745,2025-06-11,FRA,SEA,American,06:30,14:30,8.7,602,AM116,Wednesday,6,2025-06-11
20216,2025-06-12,FRA,SEA,Air Canada,21:00,07:00,10.5,595,AI609,Thursday,6,2025-06-12
20696,2025-06-13,FRA,SEA,Delta,10:30,20:30,10.9,583,DE583,Friday,6,2025-06-13
21160,2025-06-14,FRA,SEA,Air France,17:00,04:00,11.5,671,AI391,Saturday,6,2025-06-14
21633,2025-06-15,FRA,SEA,Air Canada,07:15,15:15,8.5,696,AI589,Sunday,6,2025-06-15
22095,2025-06-16,FRA,SEA,Air France,10:15,18:15,8.3,684,AI984,Monday,6,2025-06-16
22579,2025-06-17,FRA,SEA,Japan Airlines,11:45,19:45,8.3,757,JA781,Tuesday,6,2025-06-17
23057,2025-06-18,FRA,SEA,Air Canada,07:15,18:15,11.9,641,AI526,Wednesday,6,2025-06-18
23542,2025-06-19,FRA,SEA,KLM,20:30,07:30,11.6,619,KL311,Thursday,6,2025-06-19
24019,2025-06-20,FRA,SEA,ANA,18:00,05:00,11.5,627,AN283,Friday,6,2025-06-20
24507,2025-06-21,FRA,SEA,Qantas,15:45,22:45,7.9,841,QA180,Saturday,6,2025-06-21
25007,2025-06-22,FRA,SEA,Singapore Airlines,08:45,16:45,8.7,887,SI269,Sunday,6,2025-06-22
25467,2025-06-23,FRA,SEA,Korean Air,08:45,16:45,8.2,706,KO532,Monday,6,2025-06-23
25931,2025-06-24,FRA,SEA,Lufthansa,18:15,05:15,11.9,585,LU903,Tuesday,6,2025-06-24
26412,2025-06-25,FRA,SEA,LATAM,12:15,21:15,9.7,587,LA755,Wednesday,6,2025-06-25
26883,2025-06-26,FRA,SEA,Korean Air,21:45,08:45,11.8,697,KO938,Thursday,6,2025-06-26
27351,2025-06-27,FRA,SEA,Delta,13:30,23:30,10.3,632,DE288,Friday,6,2025-06-27
27808,2025-06-28,FRA,SEA,Japan Airlines,16:15,03:15,11.8,770,JA785,Saturday,6,2025-06-28
28285,2025-06-29,FRA,SEA,Delta,16:45,03:45,11.7,719,DE260,Sunday,6,2025-06-29
28749,2025-06-30,FRA,SEA,Singapore Airlines,07:30,15:30,8.0,667,SI770,Monday,6,2025-06-30
29229,2025-07-01,FRA,SEA,Lufthansa,08:15,19:15,11.1,656,LU382,Tuesday,7,2025-07-01
245,2025-05-01,FRA,DEN,Air France,17:00,02:00,9.3,540,AI649,Thursday,5,2025-05-01
714,2025-05-02,FRA,DEN,Delta,08:15,16:15,8.8,506,DE268,Friday,5,2025-05-02
1190,2025-05-03,FRA,DEN,United,05:45,12:45,7.7,551,UN412,Saturday,5,2025-05-03
1655,2025-05-04,FRA,DEN,Delta,15:00,22:00,7.8,610,DE261,Sunday,5,2025-05-04
2131,2025-05-05,FRA,DEN,Japan Airlines,22:15,08:15,10.8,616,JA773,Monday,5,2025-05-05
2607,2025-05-06,FRA,DEN,LATAM,18:00,01:00,7.5,492,LA211,Tuesday,5,2025-05-06
3081,2025-05-07,FRA,DEN,United,13:30,00:30,11.6,608,UN752,Wednesday,5,2025-05-07
3560,2025-05-08,FRA,DEN,United,21:15,04:15,7.5,496,UN203,Thursday,5,2025-05-08
4041,2025-05-09,FRA,DEN,American,10:15,18:15,8.2,551,AM690,Friday,5,2025-05-09
4514,2025-05-10,FRA,DEN,Lufthansa,10:00,17:00,7.4,605,LU113,Saturday,5,2025-05-10
4989,2025-05-11,FRA,DEN,American,17:00,00:00,7.6,611,AM208,Sunday,5,2025-05-11
5464,2025-05-12,FRA,DEN,Qantas,17:00,03:00,10.9,579,QA603,Monday,5,2025-05-12
5941,2025-05-13,FRA,DEN,KLM,06:15,13:15,7.3,504,KL325,Tuesday,5,2025-05-13
6401,2025-05-14,FRA,DEN,Korean Air,12:15,21:15,9.3,508,KO492,Wednesday,5,2025-05-14
6875,2025-05-15,FRA,DEN,Qantas,06:00,16:00,10.1,489,QA440,Thursday,5,2025-05-15
7352,2025-05-16,FRA,DEN,LATAM,13:30,00:30,11.5,494,LA247,Friday,5,2025-05-16
7829,2025-05-17,FRA,DEN,ANA,21:00,04:00,7.0,519,AN624,Saturday,5,2025-05-17
8309,2025-05-18,FRA,DEN,United,08:00,17:00,9.3,613,UN710,Sunday,5,2025-05-18
8781,2025-05-19,FRA,DEN,United,10:30,20:30,10.6,520,UN558,Monday,5,2025-05-19
9254,2025-05-20,FRA,DEN,United,07:00,16:00,9.2,547,UN370,Tuesday,5,2025-05-20
9727,2025-05-21,FRA,DEN,Air France,16:00,03:00,11.4,493,AI951,Wednesday,5,2025-05-21
10199,2025-05-22,FRA,DEN,Qantas,19:15,04:15,9.5,643,QA894,Thursday,5,2025-05-22
10669,2025-05-23,FRA,DEN,Singapore Airlines,07:45,18:45,11.0,610,SI661,Friday,5,2025-05-23
11147,2025-05-24,FRA,DEN,American,17:00,03:00,10.4,612,AM596,Saturday,5,2025-05-24
11627,2025-05-25,FRA,DEN,Delta,16:15,01:15,9.2,618,DE377,Sunday,5,2025-05-25
12114,2025-05-26,FRA,DEN,KLM,11:15,22:15,11.7,562,KL744,Monday,5,2025-05-26
12594,2025-05-27,FRA,DEN,Singapore Airlines,12:45,19:45,7.4,602,SI977,Tuesday,5,2025-05-27
13076,2025-05-28,FRA,DEN,Japan Airlines,19:45,04:45,9.6,551,JA180,Wednesday,5,2025-05-28
13556,2025-05-29,FRA,DEN,Singapore Airlines,17:45,03:45,10.6,563,SI740,Thursday,5,2025-05-29
14033,2025-05-30,FRA,DEN,ANA,19:00,06:00,11.5,581,AN174,Friday,5,2025-05-30
14506,2025-05-31,FRA,DEN,Delta,16:15,23:15,7.6,682,DE586,Saturday,5,2025-05-31
14983,2025-06-01,FRA,DEN,ANA,12:30,21:30,9.4,849,AN465,Sunday,6,2025-06-01
15455,2025-06-02,FRA,DEN,Air Canada,09:00,19:00,10.1,651,AI752,Monday,6,2025-06-02
15938,2025-06-03,FRA,DEN,Delta,19:45,02:45,7.2,669,DE725,Tuesday,6,2025-06-03
16411,2025-06-04,FRA,DEN,Air France,08:45,18:45,10.7,653,AI270,Wednesday,6,2025-06-04
16882,2025-06-05,FRA,DEN,Lufthansa,20:45,05:45,9.8,653,LU512,Thursday,6,2025-06-05
17360,2025-06-06,FRA,DEN,Lufthansa,06:15,17:15,11.8,585,LU859,Friday,6,2025-06-06
17833,2025-06-07,FRA,DEN,United,13:45,23:45,10.5,619,UN115,Saturday,6,2025-06-07
18318,2025-06-08,FRA,DEN,Air Canada,06:00,16:00,10.2,723,AI718,Sunday,6,2025-06-08
18789,2025-06-09,FRA,DEN,LATAM,22:30,05:30,7.9,642,LA892,Monday,6,2025-06-09
19259,2025-06-10,FRA,DEN,Singapore Airlines,20:30,06:30,10.0,592,SI496,Tuesday,6,2025-06-10
19746,2025-06-11,FRA,DEN,Delta,07:00,14:00,7.4,655,DE865,Wednesday,6,2025-06-11
20217,2025-06-12,FRA,DEN,Air Canada,08:00,15:00,7.2,661,AI434,Thursday,6,2025-06-12
20697,2025-06-13,FRA,DEN,KLM,08:30,18:30,10.7,659,KL474,Friday,6,2025-06-13
21161,2025-06-14,FRA,DEN,KLM,05:15,12:15,7.0,655,KL790,Saturday,6,2025-06-14
21634,2025-06-15,FRA,DEN,ANA,06:45,15:45,9.1,792,AN237,Sunday,6,2025-06-15
22096,2025-06-16,FRA,DEN,Air France,18:15,02:15,8.5,641,AI188,Monday,6,2025-06-16
22580,2025-06-17,FRA,DEN,Singapore Airlines,13:45,20:45,7.4,768,SI112,Tuesday,6,2025-06-17
23058,2025-06-18,FRA,DEN,LATAM,18:00,01:00,7.4,588,LA645,Wednesday,6,2025-06-18
23543,2025-06-19,FRA,DEN,Air France,05:45,15:45,10.5,654,AI686,Thursday,6,2025-06-19
24020,2025-06-20,FRA,DEN,KLM,22:45,09:45,11.9,586,KL625,Friday,6,2025-06-20
24508,2025-06-21,FRA,DEN,Qantas,22:00,09:00,11.2,907,QA176,Saturday,6,2025-06-21
25009,2025-06-22,FRA,DEN,KLM,08:30,15:30,7.7,727,KL662,Sunday,6,2025-06-22
25468,2025-06-23,FRA,DEN,Qantas,09:30,16:30,7.3,728,QA480,Monday,6,2025-06-23
25932,2025-06-24,FRA,DEN,Delta,08:15,16:15,8.0,613,DE164,Tuesday,6,2025-06-24
26413,2025-06-25,FRA,DEN,Korean Air,14:15,23:15,9.3,768,KO538,Wednesday,6,2025-06-25
26884,2025-06-26,FRA,DEN,Japan Airlines,11:30,19:30,8.8,690,JA917,Thursday,6,2025-06-26
27352,2025-06-27,FRA,DEN,American,20:45,05:45,9.2,668,AM399,Friday,6,2025-06-27
27809,2025-06-28,FRA,DEN,Singapore Airlines,12:45,20:45,8.0,848,SI660,Saturday,6,2025-06-28
28287,2025-06-29,FRA,DEN,LATAM,10:00,19:00,9.9,676,LA566,Sunday,6,2025-06-29
28750,2025-06-30,FRA,DEN,Korean Air,12:00,19:00,7.9,683,KO698,Monday,6,2025-06-30
29231,2025-07-01,FRA,DEN,Qantas,17:00,01:00,8.3,779,QA982,Tuesday,7,2025-07-01
247,2025-05-01,FRA,LHR,Qantas,16:00,18:00,2.6,137,QA339,Thursday,5,2025-05-01
715,2025-05-02,FRA,LHR,Delta,15:45,16:45,1.2,127,DE648,Friday,5,2025-05-02
1191,2025-05-03,FRA,LHR,KLM,15:15,17:15,2.6,145,KL614,Saturday,5,2025-05-03
1657,2025-05-04,FRA,LHR,Air Canada,19:45,20:45,1.9,150,AI236,Sunday,5,2025-05-04
2133,2025-05-05,FRA,LHR,American,14:45,16:45,2.6,123,AM690,Monday,5,2025-05-05
2608,2025-05-06,FRA,LHR,Japan Airlines,14:45,16:45,2.8,146,JA686,Tuesday,5,2025-05-06
3083,2025-05-07,FRA,LHR,Qantas,20:15,21:15,1.9,135,QA548,Wednesday,5,2025-05-07
3562,2025-05-08,FRA,LHR,Qantas,21:15,23:15,2.8,133,QA633,Thursday,5,2025-05-08
4042,2025-05-09,FRA,LHR,American,11:45,12:45,1.0,138,AM203,Friday,5,2025-05-09
4515,2025-05-10,FRA,LHR,Lufthansa,13:15,15:15,2.7,152,LU476,Saturday,5,2025-05-10
4991,2025-05-11,FRA,LHR,LATAM,07:15,09:15,2.9,156,LA540,Sunday,5,2025-05-11
5465,2025-05-12,FRA,LHR,Air France,05:00,06:00,1.0,115,AI111,Monday,5,2025-05-12
5942,2025-05-13,FRA,LHR,Lufthansa,21:30,23:30,2.7,122,LU590,Tuesday,5,2025-05-13
6403,2025-05-14,FRA,LHR,Singapore Airlines,22:15,00:15,2.6,126,SI793,Wednesday,5,2025-05-14
6877,2025-05-15,FRA,LHR,American,19:15,21:15,2.0,109,AM505,Thursday,5,2025-05-15
7353,2025-05-16,FRA,LHR,ANA,10:45,12:45,2.0,129,AN985,Friday,5,2025-05-16
7830,2025-05-17,FRA,LHR,KLM,09:00,10:00,1.6,131,KL686,Saturday,5,2025-05-17
8310,2025-05-18,FRA,LHR,Delta,14:30,15:30,1.1,137,DE788,Sunday,5,2025-05-18
8782,2025-05-19,FRA,LHR,Qantas,05:30,07:30,2.7,122,QA404,Monday,5,2025-05-19
9255,2025-05-20,FRA,LHR,Korean Air,15:45,18:45,3.3,132,KO831,Tuesday,5,2025-05-20
9728,2025-05-21,FRA,LHR,Korean Air,22:15,00:15,2.1,116,KO604,Wednesday,5,2025-05-21
10200,2025-05-22,FRA,LHR,Delta,12:45,13:45,1.8,122,DE229,Thursday,5,2025-05-22
10670,2025-05-23,FRA,LHR,Japan Airlines,12:45,14:45,2.3,128,JA825,Friday,5,2025-05-23
11148,2025-05-24,FRA,LHR,Japan Airlines,08:30,09:30,1.2,169,JA581,Saturday,5,2025-05-24
11628,2025-05-25,FRA,LHR,American,11:30,13:30,2.6,136,AM283,Sunday,5,2025-05-25
12115,2025-05-26,FRA,LHR,Air Canada,17:45,18:45,1.8,134,AI987,Monday,5,2025-05-26
12595,2025-05-27,FRA,LHR,American,13:15,15:15,2.5,145,AM764,Tuesday,5,2025-05-27
13078,2025-05-28,FRA,LHR,Korean Air,07:00,08:00,1.1,128,KO490,Wednesday,5,2025-05-28
13558,2025-05-29,FRA,LHR,American,10:45,12:45,2.7,120,AM234,Thursday,5,2025-05-29
14034,2025-05-30,FRA,LHR,ANA,15:00,16:00,1.1,149,AN391,Friday,5,2025-05-30
14507,2025-05-31,FRA,LHR,KLM,16:45,18:45,2.7,142,KL669,Saturday,5,2025-05-31
14984,2025-06-01,FRA,LHR,Singapore Airlines,20:30,23:30,3.1,187,SI578,Sunday,6,2025-06-01
15456,2025-06-02,FRA,LHR,Air Canada,16:45,19:45,3.3,162,AI848,Monday,6,2025-06-02
15939,2025-06-03,FRA,LHR,Korean Air,12:30,14:30,2.2,166,KO606,Tuesday,6,2025-06-03
16412,2025-06-04,FRA,LHR,LATAM,06:30,08:30,2.6,142,LA300,Wednesday,6,2025-06-04
16883,2025-06-05,FRA,LHR,ANA,09:00,10:00,1.7,152,AN659,Thursday,6,2025-06-05
17361,2025-06-06,FRA,LHR,Japan Airlines,07:15,09:15,2.9,154,JA317,Friday,6,2025-06-06
17834,2025-06-07,FRA,LHR,United,19:30,22:30,3.1,159,UN749,Saturday,6,2025-06-07
18319,2025-06-08,FRA,LHR,Japan Airlines,15:00,17:00,2.2,203,JA516,Sunday,6,2025-06-08
18791,2025-06-09,FRA,LHR,KLM,17:15,19:15,2.2,148,KL270,Monday,6,2025-06-09
19260,2025-06-10,FRA,LHR,Japan Airlines,22:45,00:45,2.5,167,JA891,Tuesday,6,2025-06-10
19747,2025-06-11,FRA,LHR,Lufthansa,18:15,20:15,2.8,172,LU694,Wednesday,6,2025-06-11
20218,2025-06-12,FRA,LHR,American,21:45,22:45,1.4,121,AM927,Thursday,6,2025-06-12
20698,2025-06-13,FRA,LHR,Lufthansa,10:30,11:30,1.3,142,LU855,Friday,6,2025-06-13
21163,2025-06-14,FRA,LHR,American,06:00,08:00,2.3,154,AM450,Saturday,6,2025-06-14
21636,2025-06-15,FRA,LHR,Lufthansa,17:15,18:15,1.9,143,LU287,Sunday,6,2025-06-15
22097,2025-06-16,FRA,LHR,Lufthansa,10:00,11:00,1.2,161,LU671,Monday,6,2025-06-16
22582,2025-06-17,FRA,LHR,United,13:30,14:30,1.8,145,UN228,Tuesday,6,2025-06-17
23059,2025-06-18,FRA,LHR,Singapore Airlines,06:00,08:00,2.7,143,SI770,Wednesday,6,2025-06-18
23544,2025-06-19,FRA,LHR,LATAM,09:00,10:00,1.8,160,LA678,Thursday,6,2025-06-19
24021,2025-06-20,FRA,LHR,Japan Airlines,06:15,08:15,2.1,148,JA530,Friday,6,2025-06-20
24509,2025-06-21,FRA,LHR,Air France,13:15,15:15,2.5,167,AI708,Saturday,6,2025-06-21
25010,2025-06-22,FRA,LHR,KLM,14:45,17:45,3.1,182,KL864,Sunday,6,2025-06-22
25469,2025-06-23,FRA,LHR,Singapore Airlines,06:15,08:15,2.7,147,SI397,Monday,6,2025-06-23
25933,2025-06-24,FRA,LHR,KLM,08:15,11:15,3.3,141,KL671,Tuesday,6,2025-06-24
26414,2025-06-25,FRA,LHR,Air France,14:30,15:30,1.1,140,AI981,Wednesday,6,2025-06-25
26885,2025-06-26,FRA,LHR,Delta,12:45,13:45,1.7,146,DE176,Thursday,6,2025-06-26
27353,2025-06-27,FRA,LHR,ANA,06:15,08:15,2.6,146,AN445,Friday,6,2025-06-27
27811,2025-06-28,FRA,LHR,Lufthansa,20:00,22:00,2.7,137,LU401,Saturday,6,2025-06-28
28288,2025-06-29,FRA,LHR,LATAM,05:45,06:45,1.3,167,LA451,Sunday,6,2025-06-29
28751,2025-06-30,FRA,LHR,Delta,22:45,00:45,2.8,150,DE317,Monday,6,2025-06-30
29233,2025-07-01,FRA,LHR,Lufthansa,13:30,14:30,1.8,158,LU828,Tuesday,7,2025-07-01
248,2025-05-01,FRA,CDG,Singapore Airlines,22:30,23:30,1.3,131,SI326,Thursday,5,2025-05-01
716,2025-05-02,FRA,CDG,Air France,11:45,12:45,1.8,132,AI574,Friday,5,2025-05-02
1192,2025-05-03,FRA,CDG,Qantas,09:00,10:00,1.4,171,QA849,Saturday,5,2025-05-03
1658,2025-05-04,FRA,CDG,Lufthansa,15:30,18:30,3.3,153,LU186,Sunday,5,2025-05-04
2134,2025-05-05,FRA,CDG,Singapore Airlines,15:30,18:30,3.3,135,SI651,Monday,5,2025-05-05
2609,2025-05-06,FRA,CDG,American,21:30,23:30,2.9,128,AM490,Tuesday,5,2025-05-06
3084,2025-05-07,FRA,CDG,American,08:45,09:45,1.5,127,AM172,Wednesday,5,2025-05-07
3563,2025-05-08,FRA,CDG,KLM,19:45,20:45,1.1,145,KL917,Thursday,5,2025-05-08
4043,2025-05-09,FRA,CDG,Qantas,15:00,17:00,2.1,130,QA410,Friday,5,2025-05-09
4516,2025-05-10,FRA,CDG,American,08:30,11:30,3.4,153,AM494,Saturday,5,2025-05-10
4992,2025-05-11,FRA,CDG,Air Canada,17:30,18:30,1.9,137,AI721,Sunday,5,2025-05-11
5466,2025-05-12,FRA,CDG,KLM,05:30,06:30,1.4,127,KL419,Monday,5,2025-05-12
5943,2025-05-13,FRA,CDG,Air France,10:45,12:45,2.5,136,AI375,Tuesday,5,2025-05-13
6405,2025-05-14,FRA,CDG,United,09:30,11:30,2.5,121,UN487,Wednesday,5,2025-05-14
6878,2025-05-15,FRA,CDG,ANA,07:30,08:30,1.1,123,AN987,Thursday,5,2025-05-15
7354,2025-05-16,FRA,CDG,Singapore Airlines,18:45,20:45,2.1,123,SI654,Friday,5,2025-05-16
